id,book_id,language_id
61519,22255,1
61520,22256,1
61521,22257,1
61522,22258,1
61523,22259,1
61524,22260,1
61525,22261,1
61526,22262,5
61527,22263,1
61528,22264,1
61529,22265,1
61530,22266,5
61531,22267,1
61532,22268,5
61533,22269,1
61534,22270,1
61535,22271,1
61536,22272,1
61537,22273,1
61538,22274,1
61539,22275,1
61540,22276,1
61541,22277,1
61542,22278,1
61543,22279,1
61544,22280,1
61545,22281,1
61546,22282,1
61547,22283,1
61548,22284,1
61549,22285,1
61550,22286,1
61551,22287,1
61552,22288,1
61553,22289,1
61554,22290,1
61555,22291,1
61556,22292,1
61557,22293,1
61558,22294,1
61559,22295,1
61560,22296,32
61561,22297,1
61562,22298,1
61563,22299,13
61564,22300,1
61565,22301,1
61566,22302,1
61567,22303,1
61568,22304,1
61569,22305,1
61570,22306,1
61571,22307,1
61572,22308,1
61573,22309,1
61574,22310,1
61575,22311,1
61576,22312,1
61577,22313,1
61578,22314,1
61579,22315,1
61580,22316,1
61581,22317,1
61582,22318,1
61583,22319,1
61584,22320,1
61585,22321,1
61586,22322,1
61587,22323,1
61588,22324,1
61589,22325,1
61590,22326,1
61591,22327,1
61592,22328,1
61593,22329,1
61594,22330,13
61595,22331,1
61596,22332,1
61597,22333,1
61598,22334,1
61599,22335,1
61600,22336,1
61601,22337,1
61602,22338,1
61603,22339,1
61604,22340,1
61605,22341,1
61606,22342,1
61607,22343,1
61608,22344,1
61609,22345,1
61610,22346,1
61611,22347,1
61612,22348,1
61613,22349,1
61614,22350,1
61615,22351,1
61616,22352,1
61617,22353,1
61618,22354,1
61619,22355,4
61620,22356,5
61621,22357,1
61622,22358,1
61623,22359,1
61624,22360,1
61625,22361,21
61626,22362,1
61627,22363,1
61628,22364,1
61629,22365,1
61630,22366,1
61631,22367,4
61632,22368,2
61633,22369,1
61634,22370,1
61635,22371,1
61636,22372,1
61637,22373,1
61638,22374,1
61639,22375,1
61640,22376,1
61641,22377,1
61642,22378,13
61643,22379,1
61644,22380,1
61645,22381,1
61646,22382,1
61647,22383,5
61648,22384,5
61649,22385,5
61650,22386,5
61651,22387,1
61652,22388,5
61653,22389,21
61654,22390,1
61655,22391,4
61656,22392,1
61657,22393,5
61658,22394,5
61659,22395,13
61660,22396,1
61661,22397,1
61662,22398,1
61663,22399,1
61664,22400,1
61665,22401,1
61666,22402,1
61667,22403,1
61668,22404,1
61669,22405,1
61670,22406,1
61671,22407,1
61672,22408,1
61673,22409,1
61674,22410,1
61675,22411,1
61676,22412,13
61677,22413,4
61678,22414,1
61679,22415,1
61680,22416,5
61681,22417,1
61682,22418,1
61683,22419,1
61684,22420,1
61685,22421,1
61686,22422,1
61687,22423,1
61688,22424,1
61689,22425,1
61690,22426,1
61691,22427,1
61692,22428,1
61693,22429,5
61694,22430,1
61695,22431,1
61696,22432,1
61697,22433,1
61698,22434,1
61699,22435,1
61700,22436,1
61701,22437,1
61702,22438,1
61703,22439,1
61704,22440,1
61705,22441,1
61706,22442,1
61707,22443,1
61708,22444,1
61709,22445,1
61710,22446,1
61711,22447,1
61712,22448,1
61713,22449,1
61714,22450,1
61715,22451,1
61716,22452,1
61717,22453,1
61718,22454,1
61719,22455,1
61720,22456,1
61721,22457,1
61722,22458,1
61723,22459,1
61724,22460,1
61725,22461,1
61726,22462,1
61727,22463,1
61728,22464,1
61729,22465,4
61730,22466,1
61731,22467,1
61732,22468,13
61733,22469,13
61734,22470,1
61735,22471,1
61736,22472,1
61737,22473,14
61738,22474,1
61739,22475,1
61740,22476,1
61741,22477,1
61742,22478,1
61743,22479,1
61744,22480,1
61745,22481,14
61746,22482,1
61747,22483,1
61748,22484,1
61749,22485,1
61750,22486,1
61751,22487,1
61752,22488,1
61753,22489,1
61754,22490,1
61755,22491,14
61756,22492,4
61757,22493,4
61758,22494,4
61759,22495,1
61760,22496,1
61761,22497,1
61762,22498,6
61763,22499,6
61764,22500,1
61765,22501,6
61766,22502,6
61767,22503,6
61768,22504,6
61769,22505,6
61770,22506,6
61771,22507,6
61772,22508,13
61773,22509,13
61774,22510,1
61775,22511,1
61776,22512,1
61777,22513,1
61778,22514,21
61779,22515,1
61780,22516,4
61781,22517,4
61782,22518,1
61783,22519,1
61784,22520,1
61785,22521,1
61786,22522,1
61787,22523,1
61788,22524,1
61789,22525,1
61790,22526,1
61791,22527,1
61792,22528,11
61793,22529,1
61794,22530,1
61795,22531,1
61796,22532,1
61797,22533,1
61798,22534,1
61799,22535,1
61800,22536,1
61801,22537,1
61802,22538,1
61803,22539,1
61804,22540,1
61805,22541,1
61806,22542,1
61807,22543,5
61808,22544,1
61809,22545,1
61810,22546,1
61811,22547,1
61812,22548,5
61813,22549,1
61814,22550,1
61815,22551,5
61816,22552,5
61817,22553,1
61818,22554,1
61819,22555,14
61820,22556,21
61821,22557,1
61822,22558,5
61823,22559,1
61824,22560,1
61825,22561,1
61826,22562,14
61827,22563,1
61828,22564,1
61829,22565,1
61830,22566,1
61831,22567,1
61832,22568,1
61833,22569,1
61834,22570,4
61835,22571,1
61836,22572,5
61837,22573,1
61838,22574,1
61839,22575,5
61840,22576,1
61841,22577,1
61842,22578,1
61843,22579,1
61844,22580,14
61845,22581,1
61846,22582,1
61847,22583,1
61848,22584,1
61849,22585,1
61850,22586,1
61851,22587,1
61852,22588,1
61853,22589,1
61854,22590,1
61855,22591,1
61856,22592,22
61857,22593,1
61858,22594,1
61859,22595,1
61860,22596,1
61861,22597,1
61862,22598,1
61863,22599,1
61864,22600,1
61865,22601,1
61866,22602,1
61867,22603,1
61868,22604,1
61869,22605,1
61870,22606,1
61871,22607,1
61872,22608,1
61873,22609,1
61874,22610,1
61875,22611,1
61876,22612,1
61877,22613,5
61878,22614,13
61879,22615,13
61880,22616,13
61881,22617,1
61882,22618,5
61883,22619,1
61884,22620,1
61885,22621,1
61886,22622,13
61887,22623,1
61888,22624,1
61889,22625,1
61890,22626,1
61891,22627,4
61892,22627,1
61893,22628,4
61894,22629,1
61895,22630,4
61896,22631,1
61897,22632,13
61898,22633,5
61899,22634,13
61900,22635,4
61901,22636,1
61902,22637,1
61903,22638,1
61904,22639,1
61905,22640,14
61906,22641,6
61907,22642,6
61908,22643,13
61909,22644,1
61910,22645,1
61911,22646,1
61912,22647,13
61913,22648,13
61914,22649,21
61915,22650,1
61916,22651,1
61917,22652,1
61918,22653,1
61919,22654,1
61920,22655,1
61921,22656,1
61922,22657,1
61923,22658,13
61924,22659,4
61925,22660,1
61926,22661,1
61927,22662,1
61928,22663,1
61929,22664,1
61930,22665,1
61931,22666,1
61932,22667,1
61933,22668,1
61934,22669,1
61935,22670,1
61936,22671,1
61937,22672,1
61938,22673,1
61939,22674,1
61940,22675,1
61941,22676,1
61942,22677,1
61943,22678,13
61944,22679,13
61945,22680,1
61946,22681,1
61947,22682,1
61948,22683,1
61949,22684,1
61950,22685,1
61951,22686,14
61952,22687,1
61953,22688,1
61954,22689,1
61955,22690,1
61956,22691,1
61957,22692,1
61958,22693,1
61959,22694,1
61960,22695,1
61961,22696,1
61962,22697,1
61963,22698,1
61964,22699,1
61965,22700,1
61966,22701,1
61967,22702,1
61968,22703,1
61969,22704,1
61970,22705,1
61971,22706,1
61972,22707,1
61973,22708,1
61974,22709,1
61975,22710,1
61976,22711,1
61977,22712,1
61978,22713,1
61979,22714,1
61980,22715,1
61981,22716,1
61982,22717,1
61983,22718,1
61984,22719,1
61985,22720,1
61986,22721,1
61987,22722,14
61988,22723,13
61989,22724,1
61990,22725,1
61991,22726,1
61992,22727,1
61993,22728,1
61994,22729,13
61995,22730,13
61996,22731,1
61997,22732,1
61998,22733,1
61999,22734,1
62000,22735,1
62001,22736,1
62002,22737,1
62003,22738,4
62004,22739,1
62005,22740,1
62006,22741,5
62007,22742,13
62008,22743,1
62009,22744,1
62010,22745,1
62011,22746,1
62012,22747,1
62013,22748,1
62014,22749,1
62015,22750,1
62016,22751,5
62017,22752,1
62018,22753,21
62019,22754,1
62020,22755,1
62021,22756,1
62022,22757,1
62023,22758,1
62024,22759,1
62025,22760,5
62026,22761,4
62027,22762,1
62028,22763,1
62029,22764,1
62030,22765,1
62031,22766,1
62032,22767,1
62033,22768,5
62034,22769,5
62035,22770,1
62036,22771,1
62037,22772,13
62038,22773,14
62039,22774,1
62040,22775,1
62041,22776,1
62042,22777,1
62043,22778,1
62044,22779,1
62045,22780,5
62046,22781,1
62047,22782,1
62048,22783,1
62049,22784,1
62050,22785,1
62051,22786,21
62052,22787,1
62053,22788,1
62054,22789,1
62055,22790,1
62056,22791,1
62057,22792,1
62058,22793,1
62059,22794,1
62060,22795,1
62061,22796,1
62062,22797,1
62063,22798,1
62064,22799,1
62065,22800,1
62066,22801,13
62067,22802,13
62068,22803,1
62069,22804,1
62070,22805,1
62071,22806,1
62072,22807,1
62073,22808,1
62074,22809,1
62075,22810,1
62076,22811,1
62077,22812,1
62078,22813,5
62079,22814,1
62080,22815,1
62081,22816,1
62082,22817,13
62083,22818,1
62084,22819,1
62085,22820,1
62086,22821,1
62087,22822,1
62088,22823,4
62089,22824,4
62090,22825,1
62091,22826,13
62092,22827,1
62093,22828,21
62094,22829,1
62095,22830,5
62096,22831,1
62097,22832,1
62098,22833,1
62099,22834,1
62100,22835,1
62101,22836,1
62102,22837,1
62103,22838,1
62104,22839,1
62105,22840,1
62106,22841,1
62107,22842,1
62108,22843,1
62109,22844,1
62110,22845,1
62111,22846,1
62112,22847,1
62113,22848,1
62114,22849,1
62115,22850,1
62116,22851,1
62117,22852,1
62118,22853,1
62119,22854,1
62120,22855,1
62121,22856,1
62122,22857,1
62123,22858,1
62124,22859,1
62125,22860,1
62126,22861,1
62127,22862,1
62128,22863,1
62129,22864,1
62130,22865,1
62131,22866,1
62132,22867,1
62133,22868,14
62134,22869,1
62135,22870,13
62136,22871,1
62137,22872,1
62138,22873,1
62139,22874,1
62140,22875,1
62141,22876,1
62142,22877,1
62143,22878,1
62144,22879,1
62145,22880,1
62146,22881,1
62147,22882,1
62148,22883,1
62149,22884,1
62150,22885,1
62151,22886,1
62152,22887,1
62153,22888,1
62154,22889,5
62155,22890,1
62156,22891,1
62157,22892,1
62158,22893,1
62159,22894,13
62160,22895,1
62161,22896,1
62162,22897,1
62163,22898,13
62164,22899,3
62165,22900,1
62166,22901,22
62167,22902,1
62168,22903,1
62169,22904,1
62170,22905,1
62171,22906,1
62172,22907,13
62173,22908,14
62174,22909,3
62175,22910,1
62176,22911,1
62177,22912,1
62178,22913,1
62179,22914,1
62180,22915,1
62181,22916,1
62182,22917,5
62183,22918,5
62184,22919,2
62185,22920,2
62186,22921,1
62187,22922,1
62188,22923,21
62189,22924,1
62190,22925,1
62191,22926,1
62192,22927,1
62193,22928,1
62194,22929,1
62195,22930,1
62196,22931,1
62197,22932,1
62198,22933,1
62199,22934,1
62200,22935,1
62201,22936,1
62202,22937,1
62203,22938,1
62204,22939,1
62205,22940,1
62206,22941,1
62207,22942,1
62208,22943,1
62209,22944,1
62210,22945,1
62211,22946,1
62212,22947,1
62213,22948,1
62214,22949,1
62215,22950,1
62216,22951,1
62217,22952,1
62218,22953,1
62219,22954,1
62220,22955,1
62221,22956,1
62222,22957,1
62223,22958,1
62224,22959,1
62225,22960,1
62226,22961,1
62227,22962,1
62228,22963,1
62229,22964,1
62230,22965,1
62231,22966,1
62232,22967,1
62233,22968,14
62234,22969,13
62235,22970,13
62236,22971,5
62237,22972,1
62238,22973,1
62239,22974,1
62240,22975,3
62241,22976,1
62242,22977,13
62243,22978,1
62244,22979,1
62245,22980,1
62246,22981,1
62247,22982,1
62248,22983,1
62249,22984,1
62250,22985,1
62251,22986,1
62252,22987,1
62253,22988,1
62254,22989,1
62255,22990,1
62256,22991,1
62257,22992,1
62258,22993,1
62259,22994,1
62260,22995,1
62261,22996,1
62262,22997,1
62263,22998,1
62264,22999,1
62265,23000,1
62266,23001,1
62267,23002,1
62268,23003,1
62269,23004,1
62270,23005,1
62271,23006,1
62272,23007,1
62273,23008,1
62274,23009,1
62275,23010,1
62276,23011,1
62277,23012,1
62278,23013,1
62279,23014,1
62280,23015,1
62281,23016,1
62282,23017,1
62283,23018,14
62284,23019,5
62285,23020,5
62286,23021,32
62287,23022,1
62288,23023,1
62289,23024,1
62290,23025,1
62291,23026,1
62292,23027,1
62293,23028,1
62294,23029,1
62295,23030,1
62296,23031,1
62297,23032,1
62298,23033,1
62299,23034,1
62300,23035,3
62301,23036,1
62302,23037,1
62303,23038,1
62304,23039,21
62305,23040,1
62306,23041,1
62307,23042,1
62308,23043,1
62309,23044,1
62310,23045,1
62311,23046,1
62312,23047,5
62313,23048,1
62314,23049,1
62315,23050,1
62316,23051,1
62317,23052,1
62318,23053,1
62319,23054,1
62320,23055,1
62321,23056,1
62322,23057,1
62323,23058,1
62324,23059,1
62325,23060,1
62326,23061,1
62327,23062,1
62328,23063,1
62329,23064,1
62330,23065,4
62331,23066,1
62332,23067,1
62333,23068,1
62334,23069,1
62335,23070,1
62336,23071,1
62337,23072,1
62338,23073,1
62339,23074,1
62340,23075,1
62341,23076,1
62342,23077,1
62343,23078,1
62344,23079,1
62345,23080,1
62346,23081,1
62347,23082,1
62348,23083,14
62349,23084,1
62350,23085,1
62351,23086,1
62352,23087,1
62353,23088,1
62354,23089,1
62355,23090,1
62356,23091,1
62357,23092,1
62358,23093,22
62359,23094,1
62360,23095,1
62361,23096,1
62362,23097,1
62363,23098,5
62364,23099,1
62365,23100,1
62366,23101,1
62367,23102,1
62368,23103,1
62369,23104,1
62370,23105,13
62371,23106,1
62372,23107,1
62373,23108,1
62374,23109,13
62375,23110,13
62376,23111,1
62377,23112,1
62378,23113,1
62379,23114,1
62380,23115,1
62381,23116,1
62382,23117,1
62383,23118,1
62384,23119,1
62385,23120,1
62386,23121,1
62387,23122,1
62388,23123,1
62389,23124,1
62390,23125,1
62391,23126,1
62392,23127,1
62393,23128,1
62394,23129,1
62395,23130,1
62396,23131,1
62397,23132,1
62398,23133,13
62399,23134,4
62400,23135,1
62401,23136,1
62402,23137,1
62403,23138,1
62404,23139,1
62405,23140,1
62406,23141,1
62407,23142,1
62408,23143,2
62409,23144,1
62410,23145,13
62411,23146,1
62412,23147,1
62413,23148,1
62414,23149,1
62415,23150,1
62416,23151,21
62417,23152,1
62418,23153,1
62419,23154,1
62420,23155,1
62421,23156,13
62422,23157,1
62423,23158,5
62424,23159,1
62425,23160,1
62426,23161,1
62427,23162,1
62428,23163,1
62429,23164,1
62430,23165,1
62431,23166,1
62432,23167,1
62433,23168,1
62434,23169,1
62435,23170,1
62436,23171,1
62437,23172,1
62438,23173,1
62439,23174,1
62440,23175,1
62441,23176,1
62442,23177,1
62443,23178,1
62444,23179,1
62445,23180,1
62446,23181,1
62447,23182,1
62448,23183,1
62449,23184,1
62450,23185,1
62451,23186,1
62452,23187,1
62453,23188,1
62454,23189,1
62455,23190,1
62456,23191,1
62457,23192,1
62458,23193,1
62459,23194,1
62460,23195,1
62461,23196,1
62462,23197,1
62463,23198,1
62464,23199,5
62465,23200,1
62466,23201,13
62467,23202,5
62468,23203,13
62469,23204,1
62470,23205,1
62471,23206,3
62472,23207,1
62473,23208,1
62474,23209,1
62475,23210,1
62476,23211,5
62477,23212,1
62478,23213,1
62479,23214,1
62480,23215,1
62481,23216,1
62482,23217,1
62483,23218,1
62484,23219,1
62485,23220,1
62486,23221,1
62487,23222,1
62488,23223,1
62489,23224,1
62490,23225,1
62491,23226,1
62492,23227,1
62493,23228,4
62494,23229,1
62495,23230,1
62496,23231,1
62497,23232,1
62498,23233,1
62499,23234,1
62500,23235,1
62501,23236,3
62502,23237,21
62503,23238,14
62504,23239,3
62505,23240,1
62506,23241,1
62507,23242,1
62508,23243,4
62509,23244,1
62510,23245,1
62511,23246,1
62512,23247,1
62513,23248,1
62514,23249,1
62515,23250,1
62516,23251,1
62517,23252,1
62518,23253,1
62519,23254,1
62520,23255,1
62521,23256,1
62522,23257,1
62523,23258,1
62524,23259,1
62525,23260,1
62526,23261,1
62527,23262,1
62528,23263,1
62529,23264,1
62530,23265,1
62531,23266,1
62532,23267,1
62533,23268,1
62534,23269,1
62535,23270,1
62536,23271,1
62537,23272,1
62538,23273,1
62539,23274,1
62540,23275,1
62541,23276,1
62542,23277,1
62543,23278,1
62544,23279,5
62545,23280,1
62546,23281,1
62547,23282,1
62548,23283,1
62549,23284,1
62550,23285,5
62551,23286,1
62552,23287,1
62553,23288,1
62554,23289,5
62555,23290,1
62556,23291,1
62557,23292,1
62558,23293,1
62559,23294,2
62560,23295,1
62561,23296,1
62562,23297,6
62563,23298,14
62564,23299,1
62565,23300,1
62566,23301,1
62567,23302,1
62568,23303,1
62569,23304,1
62570,23305,1
62571,23306,2
62572,23307,1
62573,23308,1
62574,23309,14
62575,23310,1
62576,23311,1
62577,23312,1
62578,23313,4
62579,23314,1
62580,23315,1
62581,23316,1
62582,23317,1
62583,23318,1
62584,23319,1
62585,23320,1
62586,23321,1
62587,23322,1
62588,23323,1
62589,23324,1
62590,23325,1
62591,23326,1
62592,23327,1
62593,23328,1
62594,23329,1
62595,23330,1
62596,23331,1
62597,23332,1
62598,23333,4
62599,23334,1
62600,23335,1
62601,23336,1
62602,23337,1
62603,23338,1
62604,23339,1
62605,23340,1
62606,23341,14
62607,23342,21
62608,23343,1
62609,23344,1
62610,23345,13
62611,23346,13
62612,23347,1
62613,23348,1
62614,23349,1
62615,23350,1
62616,23351,1
62617,23352,1
62618,23353,1
62619,23354,1
62620,23355,1
62621,23356,1
62622,23357,1
62623,23358,1
62624,23359,1
62625,23360,1
62626,23361,1
62627,23362,1
62628,23363,1
62629,23364,1
62630,23365,1
62631,23366,1
62632,23367,1
62633,23368,1
62634,23369,1
62635,23370,1
62636,23371,1
62637,23372,1
62638,23373,1
62639,23374,1
62640,23375,1
62641,23376,1
62642,23377,1
62643,23378,1
62644,23379,1
62645,23380,1
62646,23381,1
62647,23382,1
62648,23383,1
62649,23384,1
62650,23385,1
62651,23386,1
62652,23387,1
62653,23388,1
62654,23389,1
62655,23390,1
62656,23391,1
62657,23392,1
62658,23393,4
62659,23394,1
62660,23395,1
62661,23396,4
62662,23397,1
62663,23398,1
62664,23399,1
62665,23400,13
62666,23401,1
62667,23402,1
62668,23403,1
62669,23404,1
62670,23405,1
62671,23406,1
62672,23407,1
62673,23408,1
62674,23409,1
62675,23410,1
62676,23411,1
62677,23412,1
62678,23413,1
62679,23414,1
62680,23415,1
62681,23416,1
62682,23417,1
62683,23418,1
62684,23419,1
62685,23420,1
62686,23421,1
62687,23422,1
62688,23423,5
62689,23424,1
62690,23424,52
62691,23425,4
62692,23426,1
62693,23427,1
62694,23428,1
62695,23429,1
62696,23430,1
62697,23431,1
62698,23432,1
62699,23433,1
62700,23434,1
62701,23435,1
62702,23436,1
62703,23437,14
62704,23438,1
62705,23439,1
62706,23440,1
62707,23441,1
62708,23442,13
62709,23443,1
62710,23444,5
62711,23445,1
62712,23446,1
62713,23447,1
62714,23448,1
62715,23449,1
62716,23450,1
62717,23451,1
62718,23452,1
62719,23453,1
62720,23454,1
62721,23455,1
62722,23456,1
62723,23457,1
62724,23458,1
62725,23459,1
62726,23460,1
62727,23461,21
62728,23462,1
62729,23463,5
62730,23464,1
62731,23465,1
62732,23466,1
62733,23467,1
62734,23468,1
62735,23469,1
62736,23470,1
62737,23471,1
62738,23472,1
62739,23473,1
62740,23474,1
62741,23475,1
62742,23476,1
62743,23477,1
62744,23478,1
62745,23479,1
62746,23480,1
62747,23481,1
62748,23482,1
62749,23483,1
62750,23484,5
62751,23485,1
62752,23486,13
62753,23487,1
62754,23488,1
62755,23489,1
62756,23490,1
62757,23491,1
62758,23492,1
62759,23493,1
62760,23494,1
62761,23495,1
62762,23496,1
62763,23497,1
62764,23498,1
62765,23499,1
62766,23500,1
62767,23501,1
62768,23502,1
62769,23503,1
62770,23504,1
62771,23505,1
62772,23506,1
62773,23507,1
62774,23508,5
62775,23509,1
62776,23510,1
62777,23511,1
62778,23512,1
62779,23513,1
62780,23514,1
62781,23515,1
62782,23516,1
62783,23517,1
62784,23518,1
62785,23519,1
62786,23520,5
62787,23521,1
62788,23522,1
62789,23523,1
62790,23524,1
62791,23525,13
62792,23526,13
62793,23527,1
62794,23528,1
62795,23529,1
62796,23530,1
62797,23531,1
62798,23532,4
62799,23533,1
62800,23534,1
62801,23535,1
62802,23536,1
62803,23537,1
62804,23538,1
62805,23539,1
62806,23540,1
62807,23541,1
62808,23542,1
62809,23543,21
62810,23544,1
62811,23545,1
62812,23546,1
62813,23547,1
62814,23548,1
62815,23549,1
62816,23550,1
62817,23551,1
62818,23552,1
62819,23553,1
62820,23554,1
62821,23555,1
62822,23556,1
62823,23557,1
62824,23558,1
62825,23559,1
62826,23560,1
62827,23561,1
62828,23562,1
62829,23563,1
62830,23564,1
62831,23565,1
62832,23566,5
62833,23567,5
62834,23568,1
62835,23569,1
62836,23570,1
62837,23571,1
62838,23572,1
62839,23573,1
62840,23574,1
62841,23575,1
62842,23576,1
62843,23577,1
62844,23578,5
62845,23579,1
62846,23580,1
62847,23581,1
62848,23582,5
62849,23583,5
62850,23584,1
62851,23585,8
62852,23586,22
62853,23587,1
62854,23588,1
62855,23589,5
62856,23590,13
62857,23591,1
62858,23592,1
62859,23593,1
62860,23594,1
62861,23595,1
62862,23596,5
62863,23597,1
62864,23598,1
62865,23599,1
62866,23600,3
62867,23601,1
62868,23602,1
62869,23603,1
62870,23604,1
62871,23605,1
62872,23606,1
62873,23607,1
62874,23608,1
62875,23609,1
62876,23610,5
62877,23611,1
62878,23612,1
62879,23613,1
62880,23614,1
62881,23615,5
62882,23616,5
62883,23617,3
62884,23618,5
62885,23619,1
62886,23620,13
62887,23621,13
62888,23622,1
62889,23623,1
62890,23624,1
62891,23625,1
62892,23626,1
62893,23627,1
62894,23628,21
62895,23629,1
62896,23630,1
62897,23631,1
62898,23632,1
62899,23633,1
62900,23634,1
62901,23635,1
62902,23636,1
62903,23637,1
62904,23638,1
62905,23639,1
62906,23640,1
62907,23641,1
62908,23642,1
62909,23643,1
62910,23644,1
62911,23645,1
62912,23646,1
62913,23647,1
62914,23648,1
62915,23649,1
62916,23650,1
62917,23651,1
62918,23652,1
62919,23653,1
62920,23654,5
62921,23655,1
62922,23656,1
62923,23657,1
62924,23658,1
62925,23659,1
62926,23660,1
62927,23661,1
62928,23662,1
62929,23663,1
62930,23664,1
62931,23665,1
62932,23666,1
62933,23667,1
62934,23668,1
62935,23669,1
62936,23670,22
62937,23671,1
62938,23672,4
62939,23673,1
62940,23674,1
62941,23675,1
62942,23676,14
62943,23677,1
62944,23678,1
62945,23679,4
62946,23680,1
62947,23681,1
62948,23682,1
62949,23683,1
62950,23684,1
62951,23685,53
62952,23686,1
62953,23687,13
62954,23688,1
62955,23689,1
62956,23690,1
62957,23691,1
62958,23692,1
62959,23693,1
62960,23694,1
62961,23695,1
62962,23696,1
62963,23697,1
62964,23698,1
62965,23699,1
62966,23700,1
62967,23701,1
62968,23702,1
62969,23703,1
62970,23704,21
62971,23705,1
62972,23706,1
62973,23707,1
62974,23708,1
62975,23709,1
62976,23710,1
62977,23711,1
62978,23712,1
62979,23713,1
62980,23714,1
62981,23715,1
62982,23716,1
62983,23717,1
62984,23718,1
62985,23719,1
62986,23720,1
62987,23721,1
62988,23722,1
62989,23723,1
62990,23724,1
62991,23725,1
62992,23726,1
62993,23727,1
62994,23728,1
62995,23729,1
62996,23730,1
62997,23731,1
62998,23732,1
62999,23733,1
63000,23734,1
63001,23735,1
63002,23736,1
63003,23737,1
63004,23738,1
63005,23739,1
63006,23740,4
63007,23741,1
63008,23742,1
63009,23743,1
63010,23744,1
63011,23745,1
63012,23746,1
63013,23747,1
63014,23748,1
63015,23749,1
63016,23750,1
63017,23751,1
63018,23752,1
63019,23753,1
63020,23754,1
63021,23755,1
63022,23756,4
63023,23757,1
63024,23758,1
63025,23759,14
63026,23760,1
63027,23761,1
63028,23762,1
63029,23763,1
63030,23764,1
63031,23765,1
63032,23766,1
63033,23767,1
63034,23768,1
63035,23769,1
63036,23770,1
63037,23771,1
63038,23772,1
63039,23773,1
63040,23774,22
63041,23775,4
63042,23776,1
63043,23777,1
63044,23778,1
63045,23779,1
63046,23780,1
63047,23781,1
63048,23782,1
63049,23783,1
63050,23784,1
63051,23785,1
63052,23786,1
63053,23787,4
63054,23788,1
63055,23789,1
63056,23790,1
63057,23791,1
63058,23792,1
63059,23793,21
63060,23794,1
63061,23795,1
63062,23796,14
63063,23797,1
63064,23798,1
63065,23799,1
63066,23800,1
63067,23801,5
63068,23802,1
63069,23803,1
63070,23804,1
63071,23805,1
63072,23806,1
63073,23807,1
63074,23808,1
63075,23809,1
63076,23810,1
63077,23811,1
63078,23812,14
63079,23813,1
63080,23814,8
63081,23815,1
63082,23816,8
63083,23817,8
63084,23818,8
63085,23819,1
63086,23820,1
63087,23821,1
63088,23822,8
63089,23823,8
63090,23824,8
63091,23825,8
63092,23826,1
63093,23827,8
63094,23828,5
63095,23829,1
63096,23830,5
63097,23831,1
63098,23832,1
63099,23833,8
63100,23834,8
63101,23835,8
63102,23836,1
63103,23837,22
63104,23838,8
63105,23839,8
63106,23840,8
63107,23841,8
63108,23842,8
63109,23843,8
63110,23844,8
63111,23845,1
63112,23846,1
63113,23847,1
63114,23848,5
63115,23849,8
63116,23850,8
63117,23851,13
63118,23852,1
63119,23853,1
63120,23854,8
63121,23855,8
63122,23856,1
63123,23857,1
63124,23858,1
63125,23859,1
63126,23860,1
63127,23861,1
63128,23862,14
63129,23863,8
63130,23864,8
63131,23865,8
63132,23866,1
63133,23867,8
63134,23868,1
63135,23869,1
63136,23870,1
63137,23871,1
63138,23872,1
63139,23873,8
63140,23874,1
63141,23875,1
63142,23876,8
63143,23877,8
63144,23878,8
63145,23879,13
63146,23880,1
63147,23881,1
63148,23882,1
63149,23883,14
63150,23884,1
63151,23885,1
63152,23886,1
63153,23887,1
63154,23888,1
63155,23889,1
63156,23890,21
63157,23891,9
63158,23892,1
63159,23893,1
63160,23894,1
63161,23895,1
63162,23896,1
63163,23897,1
63164,23898,1
63165,23899,1
63166,23900,1
63167,23901,1
63168,23902,1
63169,23903,1
63170,23904,1
63171,23905,1
63172,23906,8
63173,23907,8
63174,23908,8
63175,23909,8
63176,23910,8
63177,23911,8
63178,23912,8
63179,23913,8
63180,23914,8
63181,23915,8
63182,23916,1
63183,23917,5
63184,23918,1
63185,23919,13
63186,23920,1
63187,23921,1
63188,23922,1
63189,23923,1
63190,23924,1
63191,23925,14
63192,23926,1
63193,23927,1
63194,23928,1
63195,23929,1
63196,23930,1
63197,23931,1
63198,23932,4
63199,23933,1
63200,23934,1
63201,23935,1
63202,23936,1
63203,23937,1
63204,23938,8
63205,23939,5
63206,23940,5
63207,23941,1
63208,23942,1
63209,23943,1
63210,23944,1
63211,23945,8
63212,23946,1
63213,23947,8
63214,23948,8
63215,23949,8
63216,23950,8
63217,23951,8
63218,23952,1
63219,23953,5
63220,23954,5
63221,23955,1
63222,23956,1
63223,23957,3
63224,23958,1
63225,23959,1
63226,23960,1
63227,23961,13
63228,23962,8
63229,23963,1
63230,23964,1
63231,23965,1
63232,23966,1
63233,23967,1
63234,23968,1
63235,23969,1
63236,23970,1
63237,23971,1
63238,23972,1
63239,23973,1
63240,23974,1
63241,23975,1
63242,23976,1
63243,23977,1
63244,23978,4
63245,23979,1
63246,23980,1
63247,23981,8
63248,23982,8
63249,23983,8
63250,23984,1
63251,23985,1
63252,23986,1
63253,23987,1
63254,23988,1
63255,23989,1
63256,23990,1
63257,23991,1
63258,23992,1
63259,23993,1
63260,23994,1
63261,23995,1
63262,23996,1
63263,23997,1
63264,23998,1
63265,23999,1
63266,24000,1
